tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
32090228.3859    -9.27585846165    0.0876038190112    0.120073853076    0.00915211134466    5.98430885099    1.94232092002    -0.198401264483    3.79342323698    0.895430092248    2.57705659082    0.9888    0.717628106761    4.07541314878    1.55989101201e-22    0.0    15.3913597522    16.890884633    22.8516069173  
62815243.2011    -9.5038124074    0.104875185665    0.0462424629881    0.0094992039086    3.32592990323    4.82074385011    -0.135749833194    1.36330574737    -0.995074533161    6.04089496764    0.9669    0.46769198606    3.30253995375    2.48146636339e-22    0.0    25.7501150476    23.8623397783    35.1066900271  
43528611.3747    -8.9549837398    1.00530859697    0.172817149915    0.00348141134131    5.87648490175    0.692183382464    -0.2756583285    2.3549505928    -0.0756313837156    0.771543199736    0.9753    0.80829899189    2.58878426168    1.0336921026e-22    0.0    17.6519987061    19.0674620623    25.9838636045  
48297388.443    -9.40209150798    1.19785896762    0.16998100571    0.00287983013311    4.07240671684    1.01439604364    -0.441190958268    2.90085023608    -0.465149665737    4.35575821071    0.984    -0.0408164684796    3.61882188311    1.96461810611e-22    0.0    40.3341246835    38.6230868534    55.8442875509  
35479788.6047    -9.08277028602    0.899166350619    0.160835668489    0.00391738194638    0.289217097924    4.85236524805    0.4967264344    5.11716677496    0.537269515711    5.85383011844    0.9677    0.902799898809    1.42638212156    1.19036728859e-22    0.0    14.1887178039    15.8206321414    21.2511673626  
48758157.9133    -9.14492708036    1.21417299451    0.120968907781    0.00296434706078    1.46507704501    0.655949711503    0.378668342476    1.53424088311    0.701069592176    1.92061425203    0.967    0.370795190867    3.52485385497    1.28751987243e-22    0.0    18.5318419249    15.7100633649    24.2947577897  
43471485.346    -8.94760896297    1.86901476988    0.168703831561    0.00147380570552    1.7618784521    0.777512384357    0.270958615673    1.21857468973    0.630499309841    5.85644377734    0.9961    -0.28569172421    0.970799063124    1.02606248626e-22    0.0    15.1137748728    15.1230237992    21.3806463826  
34874672.4797    -8.85486031031    0.701098084123    0.0958011051193    0.00505389356586    3.26692523246    5.14786673504    -0.555141316223    4.74075442691    0.85084756086    5.38731988309    0.9916    0.370388234567    1.67715147201    9.3997675373e-23    0.0    15.7041836316    15.4035486082    21.9975156157  
37916635.4931    -9.408976732    -0.730533516508    0.0568286544363    0.0217534396209    4.38447810059    1.53656622267    -0.575362855115    1.2489094979    0.0947539623935    5.90039612608    0.9793    -0.24238170712    6.01018159064    1.99282578789e-22    0.0    19.2592603205    19.7070639992    27.5551715574  
54857105.2793    -9.52288473798    -0.153205477571    0.0660422962693    0.0121365901553    5.69353498365    5.54618442649    -0.979032165375    4.9092558887    0.182763266533    3.12165539863    0.9711    -0.0319040870826    0.345642395661    2.60874189046e-22    0.0    32.2309899229    31.823146267    45.2940321647  
26875574.9598    -8.68413530039    1.64226806616    0.0436517890264    0.00204508912328    2.30131256808    1.24772910397    0.407602751905    0.585036863444    0.0182953060124    4.51446636167    0.9901    -0.638755850554    2.29554927729    8.19335106851e-23    0.0    14.7562996703    13.8022447629    20.2052057761  
62198730.2688    -9.27297018342    1.60490231291    0.161966660973    0.00193206367583    0.674195290478    2.82130088215    -0.879031469512    5.58911058635    0.392176389823    4.51999156639    0.9946    0.62393214039    4.17040969835    1.55261207898e-22    0.0    31.4929791383    31.6882310451    44.6760754966  
38628000.9858    -8.98893923597    0.511526857726    0.107825985851    0.00605087919562    6.1420291672    3.26363138891    0.311626016459    1.81529467351    0.8482098731    5.39878694513    0.985    0.0963830585105    5.36159609569    1.07066664035e-22    0.0    16.422918675    14.9729953166    22.2239250934  
38741092.287    -9.22670524155    1.06147521246    0.063841949171    0.00360763179085    4.67959264782    4.49069623385    0.775030808583    5.22192507479    -0.35059248928    0.718451121412    0.9962    -0.80976097413    3.02507721883    1.44453511886e-22    0.0    18.3044227171    18.5457963356    26.0575987522  
35907549.029    -9.04737552212    0.240792226004    0.00922385632081    0.00847155690067    0.342638739376    1.02599566923    0.349289488168    4.13519207109    0.31769383609    3.78942604532    0.9929    0.780052219443    2.96100997831    1.14186726282e-22    0.0    14.9471014964    15.0428697752    21.2062201775  
60096830.7699    -9.15933253393    0.490571332295    0.0808504101329    0.00630876691311    2.92733069381    5.04841212898    0.653905896293    0.240686448322    0.797594275227    3.01357931006    0.9716    0.148314560155    4.3693943216    1.31255821412e-22    0.0    16.2058949506    15.9387622229    22.7304899276  
39903155.9427    -9.40777589127    1.0452696554    0.131175398476    0.0034789828848    3.11603853678    4.85585965217    -0.103768161654    2.6624660836    -0.259402692692    3.48140916638    0.9803    -0.402419058191    3.5216639019    1.98810747286e-22    0.0    30.2436570614    31.1126902642    43.3898408377  
11171132.8122    -9.30759528486    0.189416931195    0.00744996356065    0.00892644713081    5.4956574662    0.410234320688    0.255110509905    4.46795207243    0.763875000669    1.80486543092    0.9929    0.462668789024    3.71445165069    1.64505925583e-22    0.0    22.7230780846    22.6421219673    32.0780916643  
