tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
43273953.1441    -9.08554890978    1.83284908417    0.0575024469789    0.00167521708374    0.153266361952    3.6217333146    0.597672449358    2.91529204159    -0.382964820467    2.5126428545    0.9956    -0.0713911835259    3.28520950776    1.19435480211e-22    0.0    18.4059689314    19.4671983289    26.7908847014  
57395659.9374    -9.04812907011    2.18710463265    0.123264818597    0.00111825368334    5.50656011996    4.12158251561    -0.470628413677    3.49514286674    -0.959240913064    0.215038019953    0.9754    0.660253247521    5.14205013139    1.14283302045e-22    0.0    15.6422095142    14.2452797301    21.1567179183  
48280602.7046    -9.61057573111    -0.985552489769    0.0468933858491    0.0282536894985    4.42942565548    5.08436698348    -0.191260832186    2.73081787765    -0.728550632633    5.97615494022    0.9695    0.486666372236    5.21201696607    3.4053539743e-22    0.0    28.6837695584    28.212147261    40.2328707546  
25938616.5595    -9.2815014901    0.831452238332    0.0983297908294    0.00442750725493    4.57177772421    3.88975098621    0.911320396928    3.94592100351    0.610741211259    5.08427642878    0.998    0.802281796667    4.95893239694    1.57448741559e-22    0.0    19.0084502219    18.8059894217    26.7392299435  
30363095.6783    -9.19876108521    2.25706026946    0.0877694151658    0.00107285550731    2.55578537493    3.78269962579    -0.939827352033    3.79283444208    -0.438207619855    2.38969486444    0.9841    -0.296287901394    5.68868367411    1.38659861242e-22    0.0    21.1022861329    20.4968041054    29.4181144632  
53985574.6913    -9.27276045187    1.95832859772    0.030713478032    0.00150262879612    5.34884646609    4.28806383559    0.744270645549    4.29810214879    -0.204745481626    0.397123126643    0.9906    -0.96021022331    0.322100649674    1.55209273801e-22    0.0    19.8773851327    21.6102535962    29.3617693644  
31058416.696    -9.0734060732    1.98821271354    0.17963764898    0.00129380969373    2.95911925801    4.28153466353    -0.125304534938    3.97625547292    0.323377243576    1.57735257942    0.9862    0.4100141328    3.50950121665    1.17711623567e-22    0.0    14.1544177501    16.0699479445    21.4147325172  
38364485.8023    -9.00818860985    1.89478206399    0.0426078258416    0.00158975081684    1.5594641181    1.15900142698    -0.281157292718    5.40799828719    -0.940535629142    4.09840734652    0.998    0.56312460696    5.72745462625    1.09297620689e-22    0.0    17.1621053367    18.3382775097    25.1163349558  
47507983.0316    -9.0480453145    2.00735649249    0.121206034474    0.00134080731997    0.859584433953    4.51857510072    0.19123557851    3.50238745564    0.88233285861    3.69134855908    0.978    -0.214263497787    0.165016569683    1.14273444912e-22    0.0    21.8869523915    21.3073588774    30.545739921  
35144595.6153    -9.06519317735    0.108305833137    0.0160263008887    0.00963648137875    4.36075157087    3.79112768874    -0.657204685741    0.256539898539    0.481877668619    1.4286118329    0.9741    0.850082584639    4.0693060055    1.16571387186e-22    0.0    14.1886192471    14.1848793651    20.0630934489  
44800891.9326    -9.1069492651    1.13932414022    0.0315331936979    0.0034066803132    5.30116721241    5.96708569314    -0.748884710621    0.119384047261    0.859962569821    4.47031668165    0.9936    -0.702230494095    5.71822688531    1.22624204524e-22    0.0    24.0768046565    23.7306967889    33.8058943463  
46952242.5756    -9.12252701968    1.9448482298    0.102340670274    0.00144958979883    1.5514281269    0.144783661073    -0.86821876716    0.117853882441    0.108581823279    6.19000243549    0.9863    0.0458612142777    5.91599346937    1.25061635784e-22    0.0    20.6166356936    19.4656763584    28.3541570746  
39313022.527    -9.43022829074    1.82089324916    0.166843899209    0.00154931587559    0.139659226831    1.22068200559    -0.472831049922    4.57357455004    -0.00600363713901    5.65744876725    0.9962    -0.924278396181    2.27247222828    2.08526143057e-22    0.0    44.425960994    42.1231135475    61.2210968963  
45752343.3447    -9.04445044377    1.78621905815    0.140470003237    0.00164458165098    3.25186289257    4.7120296844    -0.308972424208    4.15954811393    0.525239320843    3.14736937132    0.9856    0.846918787024    5.21091004208    1.13803026627e-22    0.0    15.9431317571    16.8517035374    23.1983482674  
18378395.9088    -9.33539243468    1.25580821756    0.114054010279    0.00285999706377    5.26442888569    4.68479210363    -0.770407228682    5.21184263902    0.632747605886    5.6390487302    0.9905    0.719288215305    0.946795489611    1.72777216317e-22    0.0    16.4393265435    19.4040936954    25.4316792474  
35010745.6426    -9.37856378573    1.46546070973    0.0334016650647    0.00245590496279    5.19228895907    4.42002473089    0.140058491711    4.8887052691    -0.362551001645    2.02527773441    0.9822    -0.148531216507    4.94874464753    1.87404031601e-22    0.0    27.4207747955    24.9838321701    37.0956973286  
18749837.505    -8.73870869971    1.44447387406    0.0656250476882    0.002456733023    3.09964177927    5.89217270138    -0.04378687258    2.83737434785    -0.925291571954    0.930072322992    0.9914    -0.372708618965    2.06914961615    8.53602522668e-23    0.0    14.4738314349    14.5270519395    20.5067558248  
28046651.7287    -9.00017285614    2.03036103185    0.189450039158    0.00122776664749    1.07879261139    5.46027740948    -0.359482832212    1.82547178641    -0.483022803752    1.56775374126    0.9759    -0.968407642492    6.12921567795    1.08355811756e-22    0.0    16.3587412956    15.0683711521    22.2410482206  
43760532.7199    -8.94931476881    1.71718041598    0.197220680042    0.00166536647735    3.2885381143    5.4313083193    0.95408346546    6.2145250354    0.939166805088    4.99226306665    0.9756    0.674683973129    0.145959713407    1.02781935174e-22    0.0    18.202433795    17.9805144172    25.5856892572  
49928696.497    -8.82165745043    1.1897522754    0.0363431466347    0.0032298697189    3.52110073499    3.86415396726    -0.189210943504    1.95776188991    -0.14805733969    1.78300380416    0.9704    -0.801128698443    5.94983195879    9.13161640107e-23    0.0    15.8387862569    14.8671392773    21.7232359556  
55609377.1884    -9.10326944893    1.37947944544    0.00213614202345    0.00272286606981    4.76803400194    2.17598538501    0.915087558203    4.59371871337    0.391256303851    5.31705993685    0.9741    -0.421896915171    3.37492932362    1.22063485554e-22    0.0    19.0790075472    18.4579573976    26.5462750735  
17188258.8196    -9.01448580904    1.21474846659    0.193659917046    0.00276300626813    0.927632153455    6.03600576312    0.0460118163944    3.25909370162    0.622471251623    3.8220127353    0.9809    0.544555806134    6.18446812576    1.1005489369e-22    0.0    17.5027385783    16.6023502355    24.1243422933  
29609481.0691    -8.89149264023    2.17265899012    0.0711897625453    0.00118149383835    4.48837552258    1.26156016712    -0.442967399934    3.50298909638    0.947905870168    5.83701085185    0.9762    -0.658609772681    3.56050091876    9.71873378709e-23    0.0    15.4100541815    13.5006593666    20.4874979734  
3075483.67971    -9.29835522236    0.981305666803    0.0454013935408    0.0039562934305    1.9132382428    0.0948558234619    0.251447771542    0.137497140479    0.566124134086    6.222779959    0.998    0.879221937289    3.65081595281    1.61929330577e-22    0.0    14.793162945    15.012847736    21.0766047328  
56459710.1551    -8.97744011984    2.27045780093    0.0684551650661    0.00107346593795    3.79247531017    3.92684545233    0.813317063412    0.949661275511    0.983555986273    5.39179957578    0.9896    0.458303365308    0.28546583009    1.05778922735e-22    0.0    16.2613341191    16.0214319068    22.8279930716  
13413108.5567    -9.29803255497    1.03712063493    0.0945262636627    0.00361510717809    1.7987808649    6.0729746782    -0.109535396518    1.74424801587    0.715888861436    3.00714902158    0.986    0.554152392894    2.36008216309    1.61840202006e-22    0.0    27.41692933    26.9378329609    38.4361139882  
22626412.3166    -9.02143437313    1.36483620584    0.187359945253    0.00239391412745    4.76422133346    2.99374070078    0.0365081526306    0.558929309921    0.573847616809    4.89890602702    0.9799    0.131559625896    1.05103287663    1.1089879251e-22    0.0    18.7888371484    19.2278553608    26.8836534564  
53100350.6723    -9.1553153387    2.2293561366    0.142473031634    0.0010539289819    6.23838330731    4.69802317592    -0.40950802362    2.96086007415    0.0939575315799    3.43355411695    0.9695    0.103061866105    2.22329549323    1.30537342371e-22    0.0    19.9646483423    20.0663093242    28.3062529016  
15089873.2169    -9.05358828662    0.277868061247    0.0234705373711    0.00809992513802    0.0189365139348    1.71723939454    -0.810572227605    2.22125180903    -0.597438988812    1.93095746236    0.9977    0.837150183105    5.89069321719    1.15003395626e-22    0.0    14.2662726729    14.0620531953    20.0316718235  
18694290.0111    -9.02847262135    1.38773156383    0.0455593832263    0.00263473411397    3.29214699109    1.59011950427    0.542433614274    0.759047528586    -0.840553245292    5.26910391663    0.9765    -0.488842203958    3.07891066808    1.11764344439e-22    0.0    19.9026585936    20.5445393736    28.6040891686  
40740493.5373    -8.92799424047    1.36709396881    0.00755706198429    0.00274913301259    5.73215390668    5.46883758129    -0.0383422761707    0.875050083421    -0.705340712107    5.55959495386    0.9767    0.802160619216    3.1210010188    1.00633474469e-22    0.0    16.1454627052    17.242639876    23.6216975651  
26488398.1349    -8.51463740481    1.29046069669    0.00642240916139    0.00296984174699    2.01335037885    4.87485045538    0.304166393712    0.815569925161    0.98091179263    4.03351285575    0.9955    0.496388446346    0.88810023824    7.3222888043e-23    0.0    16.1924938342    15.9438496602    22.7245065636  
36790425.3114    -8.94002502261    1.76469307472    0.0342948317481    0.00181980717433    0.56113976114    3.235026177    0.0691222630872    6.06850102385    -0.491580428    5.54863422558    0.9957    -0.83432475756    1.97497227161    1.01835112939e-22    0.0    17.6917478559    17.1210494126    24.6196725239  
56865923.9319    -8.74561697699    1.69361305911    0.0625167375851    0.00191902034879    0.0820457772175    5.4197464919    0.168110646991    0.883016506845    -0.263360155244    2.00770218352    0.9847    0.877366212333    0.183107327478    8.58160832254e-23    0.0    15.3584648555    15.5266268726    21.8393815104  
30478975.908    -8.81284740658    1.5414172396    0.12290841934    0.00213349281328    4.63051281189    5.18049856991    -0.686941387464    4.95491114731    0.812831275456    4.43015555647    0.9771    0.305132330475    4.77081474298    9.06336485615e-23    0.0    14.8665368106    15.359953294    21.3762036371  
20128377.042    -8.83740845759    1.17031713209    0.155029839034    0.00300372053781    3.40515927438    1.3179786369    0.254741978989    4.26718212556    0.936984375071    3.54524089589    0.9727    0.732135522153    3.9660556501    9.25645328429e-23    0.0    15.1475935351    15.822866761    21.9046274207  
30268234.6154    -9.80419116386    1.88004663203    0.0648718431196    0.00159006726811    0.241997499814    5.26260497988    0.511096341357    2.1648256878    0.693111235022    4.64138867477    0.9762    0.718145044756    1.60195747313    9.59565319969e-22    0.0    237.554495069    246.240068918    342.149542844  
62123542.6952    -9.16774601685    0.807513123014    0.00567526074621    0.00481551319612    4.41429756688    3.55958010973    -0.638134295167    1.76204448517    0.531437238987    6.15872048042    0.998    -0.697183033322    2.24712557466    1.32755201842e-22    0.0    16.7894781575    15.5203228478    22.8640984537  
18858049.3471    -9.16633098903    1.66502928842    0.055952376311    0.00198335102938    2.94122442218    4.55342215793    -0.576667330495    2.63584961077    0.464523383707    2.52332654679    0.9712    0.495786867868    4.99917031711    1.32500760297e-22    0.0    25.844894586    25.0273278392    35.9767385254  
23368066.209    -9.05186331407    1.30078952254    0.14512300612    0.00266088820066    4.89452681826    4.13551078702    0.330601540712    5.18179430951    -0.643378783269    4.33797411663    0.9899    0.871213552561    3.65898494144    1.14772207867e-22    0.0    15.7895838846    15.3284680379    22.0062012087  
27751898.4507    -8.78291461858    1.21007442651    0.132522008904    0.00294688351335    4.9734324649    5.10652078567    0.650099369969    0.658089283704    0.0985361719084    0.246435700403    0.988    -0.472765029539    2.31718402505    8.84105421181e-23    0.0    14.7951628886    14.4371265542    20.6719004459  
47826407.7166    -9.20256596784    2.5251906863    0.118163408814    0.000800922581842    4.6396539893    2.63165886793    0.760783281136    6.22642999738    -0.766904479039    2.49563968112    0.9936    0.859563781045    5.98319472288    1.39415641882e-22    0.0    20.4545214837    20.3716790331    28.8685426677  
41319412.7827    -9.21081060403    1.24085339157    0.0772377765    0.0029870318057    0.507337798839    5.82860745959    -0.262046275361    1.10973024896    -0.209148062328    4.92523363929    0.996    0.0955230154055    2.15314857003    1.41099679973e-22    0.0    30.0860397645    30.2440852885    42.6599869157  
48686577.6249    -9.1924516098    0.245844686383    0.0938442863721    0.00797987288698    1.6659561554    2.04642775977    -0.392392258737    6.27332630223    0.492183495063    5.48734589804    0.9691    0.163007410678    4.25237995564    1.3741474611e-22    0.0    17.9606393891    16.5414465172    24.4172893693  
49873663.0814    -9.44781061701    2.13373188373    0.040423231942    0.00125354734305    1.52355445305    1.27604735226    -0.111376421539    3.14432592657    -0.545598972388    1.83757632456    0.9957    0.782967807116    0.540586382547    2.1680001442e-22    0.0    47.6797781262    44.8070231883    65.4295848158  
22546793.9972    -8.92011479529    1.76641287981    0.129694078453    0.00169366738965    4.05207829316    1.7253127666    0.709560618943    0.400921517643    -0.684999981318    3.74090599813    0.9926    0.694722051619    3.59602538117    9.98649723718e-23    0.0    16.9907256339    16.7144748058    23.833976286  
35297341.7154    -9.01870608069    2.09886552381    0.028356348223    0.0013074194246    1.04640201027    0.187797172885    0.186190504261    3.0216789479    0.0743277174864    0.527999670769    0.9689    0.879037453423    0.387384612412    1.10567561187e-22    0.0    23.1330497684    22.1625014751    32.0361430766  
48071188.3998    -9.07766735158    2.22710442099    0.0755254546429    0.00111545091837    1.08602832925    6.20966496145    -0.653368038004    1.15280869366    -0.689793411519    3.64495107523    0.9771    0.653512648925    0.348209575262    1.18312337273e-22    0.0    17.1094092939    16.682957055    23.896714052  
19753291.5282    -9.10181014338    1.65609766959    0.0620403331886    0.00199302368257    2.26260821955    5.54898719197    -0.39948309592    1.59636890787    -0.474946884502    0.831391888949    0.9668    -0.153305411198    2.69729011031    1.21838777466e-22    0.0    20.8227082425    19.8448001182    28.7645836105  
62853200.6699    -9.30472226486    1.14947457435    0.143087039928    0.00310137355698    0.020658291553    2.35360644383    0.645962287513    3.21117464318    -0.355270727937    4.13278833598    0.9737    -0.533443220165    2.57741065708    1.63699235853e-22    0.0    33.4800336329    32.8883729809    46.931415165  
62681544.9042    -9.03469264841    1.75153696121    0.0522902942484    0.00182334935239    3.83381443544    1.44292386279    -0.943802071334    4.98031654933    -0.917442339698    1.36942730851    0.9712    0.68389796979    6.26016961798    1.12549051854e-22    0.0    20.0206583533    19.3354480906    27.8331872728  
33887098.9841    -8.90497518044    0.895978267892    0.195651381608    0.00379219763212    1.63802047423    2.34039226038    0.601634264473    1.71392419546    0.690945627338    0.487534556769    0.9769    -0.853757280905    4.61837345111    9.84282855673e-23    0.0    15.2833247536    15.3362202666    21.6513202274  
13878574.3135    -9.57896255204    -0.365398560937    0.18809497683    0.0134959488136    4.44799491538    0.925052290127    0.921002546089    2.92875255022    0.718328221505    2.51291452117    0.9915    -0.523113831612    0.550674129433    3.06940690202e-22    0.0    17.0252228907    18.8143494577    25.3739622447  
4204882.51422    -9.55698828946    -0.398456082072    0.0668405735885    0.0155013196934    0.22877635018    1.29403332474    -0.339792195503    0.74822609838    -0.271646713202    1.70798883836    0.998    -0.951426496596    2.78241631762    2.87196975026e-22    0.0    23.5600570932    23.2943070232    33.1315714979  
16341316.4176    -9.49998856308    1.33873998666    0.148164372734    0.0025545914233    1.66892159065    2.43605174261    0.530432610812    1.3942907184    -0.0583704764857    3.11616967346    0.9801    0.778736792499    3.55510327442    2.45747185477e-22    0.0    36.5894749557    27.0233684427    45.4868345736  
4152156.16313    -9.33160412932    1.89004432139    0.0273147635106    0.00161200628551    0.196160814944    0.166845369656    0.107854212601    1.36007111923    0.100725225319    3.63349898521    0.9931    -0.785473678905    0.870337108209    1.71586487276e-22    0.0    17.8269967796    14.3700076858    22.8975748731  
15258984.2023    -8.78900443779    1.91824650315    0.0768422734425    0.00151766327141    5.40238807343    2.11956572756    0.74495603233    5.81061504849    -0.973668069796    5.58707764372    0.9972    0.501602622453    6.27010149102    8.88535475657e-23    0.0    21.3038361769    20.984833745    29.9034560403  
62877036.173    -8.84315784831    1.35660333813    0.128439466825    0.00255435876372    4.216701489    1.08566031223    -0.48274975508    0.180680902439    0.85184430847    6.17701476224    0.99    -0.778802662845    0.0483672829992    9.3035645012e-23    0.0    19.4709225205    19.5056707731    27.5606243781  
10427240.714    -9.82064910987    -0.822837341975    0.164318954301    0.0218462679182    2.6037121955    3.01945726871    -0.0766632822914    1.37637665036    0.386096618088    3.29401431422    0.9977    0.325917400319    4.02533383249    1.12547592109e-21    0.0    58.6076837532    58.0729211185    82.5065134529  
28165503.1349    -9.10411062219    0.713191180299    0.123464709246    0.00488178333259    0.160196523129    4.85577313514    -0.431126360856    2.10814949788    0.593577019932    0.715922993234    0.972    0.594190448628    0.297554156301    1.22189811534e-22    0.0    15.6988588073    16.3475049256    22.6648424911  
32942388.023    -9.42777655798    1.28569136271    0.173374661666    0.00262870939907    3.18023187138    0.0249548803894    0.463257685347    5.15848926633    0.822615833597    0.0521323805366    0.9902    0.418685126405    1.55334030437    2.0742389171e-22    0.0    31.4746579861    33.527931886    45.9866971188  
36004256.2596    -9.29240266423    2.14200464907    0.100174638944    0.0011922432937    1.65995338551    0.509958015237    0.234790248001    1.47240649965    0.383604576257    2.8224443325    0.9975    0.463204877345    4.19123978811    1.60322488717e-22    0.0    24.0172473617    21.9973202152    32.5685472117  
42589341.5476    -8.88752587008    1.61663706565    0.0389255019641    0.0021043147106    3.14310820405    2.70941155351    0.385864541776    5.85115292537    0.287385750434    5.14233001084    0.9973    0.812987761806    4.80641244965    9.68335169818e-23    0.0    14.9053009133    14.0173469858    20.4610364311  
34109326.3096    -8.89052630097    0.881875092209    0.0157265331634    0.00444664623447    3.68060881139    2.04692449094    0.58033802101    2.32034756999    0.669025103489    4.41030599439    0.9904    0.655861831723    5.4826514275    9.710052882e-23    0.0    15.18743832    14.226420687    20.809837296  
10271383.4842    -9.15820983185    1.52071931244    0.142397735633    0.0021409093628    1.74497339998    3.07884029867    -0.26678712968    3.62405497871    -0.58144501559    4.23448551356    0.9902    -0.747937253932    4.9501696418    1.31044924925e-22    0.0    13.8323291672    15.7854777814    20.9884406037  
62674529.7591    -9.21002246548    1.9614296302    0.19529266535    0.00130719214922    3.60218061117    3.79923685283    -0.939602930578    5.021562851    0.765421673364    3.57802454839    0.9968    -0.475220831778    2.16826316684    1.40938570991e-22    0.0    20.4273056732    18.7659974866    27.7387360695  
29392840.3046    -8.75011443343    1.86480284527    0.0629898734052    0.00161656558434    3.52790236688    1.87533450627    -0.48572467553    4.43922355824    0.490964325057    1.7142320146    0.988    -0.245906279443    1.80919173629    8.61192269078e-23    0.0    14.2088158192    14.2941362801    20.1547210097  
21242956.4213    -9.266176324    1.19193490987    0.0547657187309    0.0031856695695    2.84296141892    6.15284772827    0.459644764799    0.686935584414    -0.479779756098    4.36978146777    0.9979    -0.415250462016    3.27225144399    1.53578685231e-22    0.0    26.2958058851    27.1762645752    37.8155888941  
49839827.0606    -8.78793846014    1.6174435751    0.0930809822071    0.00202568845834    2.84846732363    4.75153143285    0.184800624256    0.389890495558    -0.650698284524    2.23846457936    0.998    0.515492476368    1.03946878048    8.87762380805e-23    0.0    15.7018429888    16.0063093897    22.4220831665  
32079826.427    -8.85828360935    1.6887074091    0.161076810853    0.00177828342806    0.696211800164    0.13945601379    0.0226922957922    1.62016436404    0.0958489556402    5.87384886285    0.9741    -0.795330573512    3.2941316359    9.42869903282e-23    0.0    17.3563351218    15.4757977317    23.2538746082  
59445643.6681    -8.8436356151    1.26724578675    0.0727831733616    0.00291849731321    2.6729473742    0.121218318252    0.147803918376    1.86675848344    0.424578533214    5.1345472771    0.9813    -0.955695978666    3.33712598668    9.30745511026e-23    0.0    17.9379973204    17.7469704899    25.2334442642  
59646187.5071    -9.11162393915    2.16390500273    0.190475202241    0.00107311395183    2.22919389436    6.16251846395    -0.0697617956497    1.79039387629    -0.226130725058    5.26421657754    0.9728    0.480722670897    3.25636377823    1.23339602127e-22    0.0    22.5020579892    21.734376075    31.2845923278  
14937888.5131    -9.18854035635    1.60413649153    0.00672316038696    0.00216989091189    4.75116560381    5.71862597761    -0.181442432166    2.62055480548    0.880680267081    0.958513337133    0.9678    0.637237053093    2.75449180772    1.3665654508e-22    0.0    26.406049688    26.2201609516    37.2125825556  
45889171.3505    -9.18358878024    1.86743811507    0.182010695693    0.00145632452739    0.872121125943    0.833812267811    -0.713095100449    4.07542011859    -0.961745335955    4.07324186725    0.9884    0.93980486832    5.92469807961    1.35697081301e-22    0.0    21.4192759785    20.9924093997    29.99110928  
17393012.9086    -9.48399553314    0.629188453796    0.19637092766    0.00494787298418    2.68105382561    2.09026651067    -0.758702714612    1.37038656797    0.227292324197    0.162326207505    0.9871    0.950778025276    5.15938380405    2.36098250679e-22    0.0    23.9010513151    25.4344780157    34.9023341039  
61218093.8764    -9.03568483502    1.86567402925    0.155060398254    0.00149850165074    1.40391804052    5.64748545088    -0.556968511541    1.4271677803    -0.0945621738486    1.68694429095    0.9912    -0.479400955814    5.01635616563    1.12673956631e-22    0.0    18.2766142707    15.2677184342    23.8146563147  
39016382.2703    -9.25875600611    1.29284018254    0.0598154439458    0.00287027803593    4.94253356099    1.81857920398    -0.97947430486    5.81259299144    0.253789793432    0.736390847856    0.9742    -0.261835567687    6.06834128083    1.51762167285e-22    0.0    27.4053139071    26.2876483458    37.9748823027  
16726630.0674    -9.17133974117    0.768229329758    0.0710408347305    0.00481296797832    2.62722631827    6.13777038141    0.596257734104    0.540995985938    -0.0901809892077    6.0810624365    0.9811    0.0588640301917    1.42977078016    1.33412742327e-22    0.0    16.960683485    17.5725202847    24.4224948241  
8385888.94387    -8.92425023669    1.22876847236    0.140859013594    0.00287077880883    0.269443796877    5.50833757781    -0.474174455214    1.27228755872    0.842008884733    1.60257114072    0.9757    -0.891539442917    2.66756401452    1.00265467154e-22    0.0    15.7244666039    15.6224577778    22.1657401635  
24563782.8651    -8.86370179432    0.98836904307    0.0908143903298    0.00380651588135    2.97478201547    6.044487998    -0.847490042345    4.06259629639    0.525239320843    5.05011967244    0.9954    0.351525898869    5.89103612853    9.47448325011e-23    0.0    15.2919098533    14.7393109708    21.2388746137  
18707393.402    -9.18743253648    1.54284425538    0.095584102003    0.00217837851201    0.669855255112    5.82569255956    0.0749317762658    1.81660768873    0.971456704743    3.3722431742    0.9792    0.300339517184    3.80870508502    1.36441856445e-22    0.0    15.8909371297    13.9197071198    21.125343291  
32608793.4223    -9.12569000636    1.63659271829    0.142907110848    0.00190578047537    1.94181848183    2.07598448362    -0.858897328053    0.274217331749    0.199057741827    4.41286240612    0.9885    -0.000846535550287    2.35228898484    1.25562329019e-22    0.0    23.5490767671    24.3283070804    33.8589063908  
38480115.0027    -9.04536883248    1.43139334064    0.120350317205    0.00238681778433    0.736490526774    1.14451522237    0.925360958357    3.05736132416    -0.730329147204    0.447989298217    0.9757    0.483888236317    4.63470712035    1.13918988482e-22    0.0    17.942619063    18.5345029926    25.79661567  
41316136.1569    -9.10481952785    0.502716772671    0.198097368441    0.00560442580648    3.91065328947    4.13219719465    -0.896591179853    0.742929687408    -0.140833913759    0.561204423582    0.9799    -0.133702184341    1.39336770225    1.22292695751e-22    0.0    15.0899526551    14.6658524979    21.0426685718  
23393051.0304    -9.2865384828    0.605827593721    0.0334340672468    0.00580145735989    1.19750290074    4.89572376328    0.254534113314    3.11515667489    -0.738810561225    2.63513599475    0.9775    0.176217846874    4.74069623146    1.58748793522e-22    0.0    18.1151414353    14.8863420507    23.4469940263  
